Image_path,Insurance_company,Cost_of_vehicle,Min_coverage,Expiry_date,Max_coverage,Condition,Amount
0372.jpg,AA,38200.0,955.0,2023-05-17,9628.0,1,320.0
0373.jpg,O,35000.0,875.0,2022-03-24,30487.68,0,0.0
0374.jpg,A,37500.0,937.5,2023-11-21,9453.0,1,4497.0
0375.jpg,O,25900.0,647.5,2026-06-17,6553.0,1,5534.0
0376.jpg,B,37100.0,927.5,2028-12-20,9353.0,1,3551.0
0377.jpg,C,43400.0,1085.0,2023-08-24,10928.0,1,8594.0
0378.jpg,BC,25400.0,635.0,2027-07-31,6428.0,1,5716.0
0379.jpg,DA,,,2025-03-01,,1,4712.0
0380.jpg,BC,27400.0,685.0,2026-03-24,6928.0,1,8846.0
0381.jpg,AC,29300.0,732.5,2026-09-21,7403.0,1,6767.0
0382.jpg,BC,48900.0,1222.5,2022-03-18,12303.0,1,5769.0
0383.jpg,BQ,24800.0,620.0,2026-06-02,21613.68,0,0.0
0384.jpg,AC,39200.0,980.0,2025-07-18,9878.0,1,9765.0
0385.jpg,AA,,,2024-07-28,,1,4172.0
0386.jpg,C,30400.0,760.0,2028-02-08,7678.0,1,4851.0
0387.jpg,AA,42700.0,1067.5,2026-02-28,10753.0,1,3463.0
0388.jpg,DA,30600.0,765.0,2023-03-19,7728.0,1,2436.0
0389.jpg,BC,25900.0,647.5,2027-08-09,6553.0,1,3665.0
0390.jpg,B,29900.0,747.5,2028-07-15,7553.0,1,4423.0
0391.jpg,DA,37400.0,935.0,2022-11-05,9428.0,1,6467.0
0392.jpg,BB,49500.0,1237.5,2024-02-11,12453.0,1,5326.0
0393.jpg,AA,29200.0,730.0,2022-10-20,7378.0,1,2360.0
0394.jpg,B,,,2024-04-23,,1,4607.0
0395.jpg,B,35500.0,887.5,2027-01-01,8953.0,1,6807.0
0396.jpg,DA,36700.0,917.5,2022-02-09,9253.0,1,1122.0
0397.jpg,BQ,26100.0,652.5,2028-03-19,6603.0,1,4031.0
0398.jpg,AA,32100.0,802.5,2024-07-24,27964.68,0,0.0
0399.jpg,DA,36000.0,900.0,2023-04-28,9078.0,1,9491.0
0400.jpg,AC,28200.0,705.0,2028-12-24,7128.0,1,3880.0
0401.jpg,AA,31500.0,787.5,2023-11-13,7953.0,1,4354.0
0402.jpg,AA,28200.0,705.0,2022-11-15,7128.0,1,1069.0
0403.jpg,DA,41400.0,1035.0,2028-05-03,36055.68,0,0.0
0404.jpg,B,35400.0,885.0,2026-06-21,8928.0,1,7006.0
0405.jpg,BC,45800.0,1145.0,2023-08-09,11528.0,1,10510.0
0406.jpg,B,46000.0,1150.0,2028-05-30,11578.0,1,4630.0
0407.jpg,A,30200.0,755.0,2025-05-13,7628.0,1,4845.0
0408.jpg,BB,39000.0,975.0,2028-05-26,33967.68,0,0.0
0409.jpg,O,46200.0,1155.0,2027-10-07,11628.0,1,5364.0
0410.jpg,O,32200.0,805.0,2023-02-19,8128.0,1,3145.0
0411.jpg,BB,39900.0,997.5,2026-03-11,34750.68,0,0.0
0412.jpg,AA,30500.0,762.5,2022-09-19,7703.0,1,5000.0
0413.jpg,DA,,,2027-10-21,,1,4593.0
0414.jpg,BB,24900.0,622.5,2027-07-05,6303.0,1,4487.0
0415.jpg,B,33200.0,830.0,2028-04-28,8378.0,1,6478.0
0416.jpg,O,44000.0,1100.0,2025-12-05,38317.68,0,0.0
0417.jpg,DA,36800.0,920.0,2023-11-21,9278.0,1,5379.0
0418.jpg,AC,37600.0,940.0,2027-01-27,9478.0,1,10704.0
0419.jpg,AA,38300.0,957.5,2028-02-07,33358.68,0,0.0
0420.jpg,BB,35200.0,880.0,2028-06-10,8878.0,1,2246.0
0421.jpg,BB,42600.0,1065.0,2023-11-10,37099.68,0,0.0
0422.jpg,BC,45200.0,1130.0,2023-01-13,39361.68,0,0.0
0423.jpg,BC,45600.0,1140.0,2025-01-18,11478.0,1,2995.0
0424.jpg,AA,35100.0,877.5,2023-12-09,8853.0,1,3388.0
0425.jpg,BC,,,2023-01-14,,1,2314.0
0426.jpg,RE,30800.0,770.0,2022-08-23,7778.0,1,6082.0
0427.jpg,AA,32300.0,807.5,2024-06-29,8153.0,1,4674.0
0428.jpg,AC,53500.0,1337.5,2022-02-23,13453.0,1,4448.0
0429.jpg,AA,26000.0,650.0,2025-12-31,6578.0,1,6515.0
0430.jpg,O,46900.0,1172.5,2022-12-20,11803.0,1,7438.0
0431.jpg,O,50200.0,1255.0,2028-03-06,12628.0,1,2533.0
0432.jpg,AA,28200.0,705.0,2023-06-29,7128.0,1,6279.0
0433.jpg,BB,34000.0,850.0,2023-02-11,8578.0,1,4624.0
0434.jpg,B,28500.0,712.5,2028-01-10,7203.0,1,4139.0
0435.jpg,AC,32100.0,802.5,2026-02-27,8103.0,1,5209.0
0436.jpg,B,46100.0,1152.5,2025-08-07,11603.0,1,3418.0
0437.jpg,A,22800.0,570.0,2024-11-21,5778.0,1,7141.0
0438.jpg,B,40700.0,1017.5,2022-06-26,10253.0,1,3360.0
0439.jpg,BQ,40000.0,1000.0,2023-06-01,10078.0,1,2397.0
0440.jpg,BB,,,2025-09-25,,1,3563.0
0441.jpg,RE,50800.0,1270.0,2023-03-11,12778.0,1,3471.0
0442.jpg,RE,31500.0,787.5,2022-03-22,7953.0,1,3747.0
0443.jpg,DA,31000.0,775.0,2022-12-11,7828.0,1,3578.0
0444.jpg,O,,,2025-08-26,,1,633.0
0445.jpg,C,38300.0,957.5,2025-11-05,9653.0,1,3075.0
0446.jpg,BC,41300.0,1032.5,2023-07-17,10403.0,1,2863.0
0447.jpg,C,31900.0,797.5,2023-07-04,8053.0,1,8539.0
0448.jpg,BB,,,2022-12-07,,1,6020.0
0449.jpg,AA,45000.0,1125.0,2025-07-01,11328.0,1,
0450.jpg,B,46600.0,1165.0,2022-01-14,11728.0,1,5720.0
0451.jpg,O,41800.0,1045.0,2025-09-27,10528.0,1,3345.0
0452.jpg,C,34100.0,852.5,2028-02-15,8603.0,1,601.0
0453.jpg,BB,39200.0,980.0,2025-01-10,9878.0,1,6511.0
0454.jpg,C,42800.0,1070.0,2024-12-01,10778.0,1,330.0
0455.jpg,BB,31400.0,785.0,2025-01-28,7928.0,1,5123.0
0456.jpg,BB,43700.0,1092.5,2023-03-09,11003.0,1,2443.0
0457.jpg,AC,22700.0,567.5,2022-11-19,5753.0,1,5069.0
0458.jpg,BC,27800.0,695.0,2023-11-05,7028.0,1,5207.0
0459.jpg,O,38300.0,957.5,2023-10-04,9653.0,1,1000.0
0460.jpg,DA,36700.0,917.5,2021-11-16,31966.68,0,0.0
0461.jpg,BC,32400.0,810.0,2027-04-12,8178.0,1,
0462.jpg,A,49600.0,1240.0,2026-12-30,12478.0,1,6687.0
0463.jpg,BC,32700.0,817.5,2022-07-21,8253.0,1,7644.0
0464.jpg,A,27500.0,687.5,2022-12-13,6953.0,1,429.0
0465.jpg,AA,,,2022-02-20,,1,2000.0
0466.jpg,BQ,45800.0,1145.0,2028-04-09,39883.68,0,0.0
0467.jpg,B,,,2026-06-21,,1,6094.0
0468.jpg,O,,,2026-11-29,,1,
0469.jpg,BB,45800.0,1145.0,2027-07-31,11528.0,1,5559.0
0470.jpg,AA,30800.0,770.0,2025-10-08,7778.0,1,6227.0
0471.jpg,AA,33000.0,825.0,2024-06-11,8328.0,1,4389.0
0472.jpg,O,37100.0,927.5,2028-09-09,9353.0,1,539.0
0473.jpg,RE,36800.0,920.0,2023-05-06,32053.68,0,0.0
0474.jpg,C,,,2027-08-28,,1,6197.0
0475.jpg,BQ,35000.0,875.0,2026-05-30,8828.0,1,649.0
0476.jpg,A,31000.0,775.0,2028-04-20,7828.0,1,6067.0
0477.jpg,A,27400.0,685.0,2024-10-26,6928.0,1,1303.0
0478.jpg,B,51600.0,1290.0,2028-10-09,12978.0,1,8195.0
0479.jpg,AA,50800.0,1270.0,2024-12-22,12778.0,1,5416.0
0480.jpg,BQ,43600.0,1090.0,2025-08-26,10978.0,1,554.0
0481.jpg,O,33700.0,842.5,2022-07-19,8503.0,1,6495.0
0482.jpg,B,49200.0,1230.0,2023-12-15,12378.0,1,
0483.jpg,BQ,24800.0,620.0,2023-06-20,6278.0,1,8830.0
0484.jpg,AC,29100.0,727.5,2021-11-12,7353.0,1,2574.0
0485.jpg,RE,50900.0,1272.5,2026-12-16,12803.0,1,4972.0
0486.jpg,B,26300.0,657.5,2025-09-07,6653.0,1,5751.0
0487.jpg,AA,43900.0,1097.5,2022-05-14,11053.0,1,3941.0
0488.jpg,DA,39000.0,975.0,2025-11-04,9828.0,1,4005.0
0489.jpg,O,24100.0,602.5,2023-12-09,6103.0,1,5893.0
0490.jpg,BQ,25300.0,632.5,2023-02-08,6403.0,1,3214.0
0491.jpg,A,40400.0,1010.0,2024-07-07,10178.0,1,4376.0
0492.jpg,AA,27200.0,680.0,2025-08-28,6878.0,1,2392.0
0493.jpg,O,43100.0,1077.5,2024-08-17,10853.0,1,537.0
0494.jpg,BQ,48300.0,1207.5,2022-05-25,12153.0,1,9552.0
0495.jpg,O,23800.0,595.0,2028-09-02,6028.0,1,3858.0
0496.jpg,BB,33600.0,840.0,2022-11-03,8478.0,1,5455.0
0497.jpg,AC,,,2025-03-16,,1,5191.0
0498.jpg,A,36500.0,912.5,2022-12-12,9203.0,1,9478.0
0499.jpg,O,,,2022-07-19,,1,2907.0
0500.jpg,A,24600.0,615.0,2024-12-06,6228.0,1,6067.0
0501.jpg,B,48000.0,1200.0,2023-03-02,12078.0,1,538.0
0502.jpg,BB,28000.0,700.0,2026-11-03,7078.0,1,5499.0
0503.jpg,BB,47500.0,1187.5,2028-06-14,11953.0,1,8232.0
0504.jpg,RE,28600.0,715.0,2028-07-22,7228.0,1,5045.0
0505.jpg,BB,28900.0,722.5,2026-07-18,7303.0,1,5176.0
0506.jpg,A,40800.0,1020.0,2026-06-26,10278.0,1,4977.0
0507.jpg,A,30300.0,757.5,2025-06-14,7653.0,1,4642.0
0508.jpg,BC,39100.0,977.5,2023-12-15,9853.0,1,3233.0
0509.jpg,B,24100.0,602.5,2024-03-07,6103.0,1,6142.0
0510.jpg,B,35100.0,877.5,2023-09-09,8853.0,1,262.0
0511.jpg,C,45500.0,1137.5,2024-11-16,11453.0,1,7500.0
0512.jpg,BQ,53400.0,1335.0,2025-01-10,13428.0,1,3324.0
0513.jpg,B,33100.0,827.5,2023-05-16,8353.0,1,3617.0
0514.jpg,A,,,2022-09-08,,1,6615.0
0515.jpg,B,45600.0,1140.0,2024-01-18,11478.0,1,4215.0
0516.jpg,A,43700.0,1092.5,2025-09-15,11003.0,1,411.0
0517.jpg,BB,33700.0,842.5,2026-10-26,8503.0,1,6060.0
0518.jpg,BC,,,2022-05-20,,1,6309.0
0519.jpg,AC,51700.0,1292.5,2026-09-19,13003.0,1,5546.0
0520.jpg,BB,30100.0,752.5,2022-04-06,7603.0,1,6211.0
0521.jpg,RE,35800.0,895.0,2024-12-19,9028.0,1,5842.0
0522.jpg,B,27800.0,695.0,2027-07-30,7028.0,1,5555.0
0523.jpg,RE,31100.0,777.5,2026-03-12,7853.0,1,2852.0
0524.jpg,AC,37000.0,925.0,2024-05-07,9328.0,1,1741.0
0525.jpg,AA,27700.0,692.5,2022-08-17,7003.0,1,
0526.jpg,AA,40000.0,1000.0,2022-06-17,10078.0,1,727.0
0527.jpg,AC,15000.0,375.0,2028-03-21,3828.0,1,3024.0
0528.jpg,BC,,,2022-11-21,,1,2801.0
0529.jpg,BC,35900.0,897.5,2023-03-09,9053.0,1,6058.0
0530.jpg,O,42700.0,1067.5,2028-02-29,10753.0,1,1623.0
0531.jpg,RE,27100.0,677.5,2026-01-18,6853.0,1,3656.0
0532.jpg,RE,27300.0,682.5,2027-02-05,6903.0,1,4985.0
0533.jpg,C,46900.0,1172.5,2025-08-22,11803.0,1,5339.0
0534.jpg,RE,,,2025-06-17,,1,9088.0
0535.jpg,A,26300.0,657.5,2026-11-21,6653.0,1,4135.0
0536.jpg,B,31200.0,780.0,2024-03-13,7878.0,1,4305.0
0537.jpg,AA,50300.0,1257.5,2022-01-07,43798.68,0,0.0
0538.jpg,BQ,28900.0,722.5,2025-12-18,7303.0,1,4904.0
0539.jpg,C,43400.0,1085.0,2024-01-24,37795.68,0,0.0
0540.jpg,AC,43200.0,1080.0,2024-03-17,10878.0,1,3577.0
0541.jpg,DA,51600.0,1290.0,2027-07-22,12978.0,1,929.0
0542.jpg,BB,41300.0,1032.5,2027-10-26,10403.0,1,10466.0
0543.jpg,RE,39700.0,992.5,2025-06-28,10003.0,1,4053.0
0544.jpg,C,,,2022-08-17,,1,3287.0
0545.jpg,BQ,20000.0,500.0,2021-12-20,5078.0,1,878.0
0546.jpg,RE,35000.0,875.0,2025-09-21,8828.0,1,3960.0
0547.jpg,B,33900.0,847.5,2027-03-11,29530.68,0,0.0
0548.jpg,BC,41800.0,1045.0,2027-01-12,10528.0,1,4458.0
0549.jpg,B,27800.0,695.0,2022-07-24,7028.0,1,3290.0
0550.jpg,AC,37000.0,925.0,2022-12-05,9328.0,1,10336.0
0551.jpg,B,44200.0,1105.0,2021-12-05,11128.0,1,1183.0
0552.jpg,C,29600.0,740.0,2024-08-30,7478.0,1,7755.0
0553.jpg,RE,40700.0,1017.5,2023-12-02,10253.0,1,684.0
0554.jpg,BQ,,,2023-05-14,,1,3579.0
0555.jpg,DA,28700.0,717.5,2026-11-19,7253.0,1,4439.0
0556.jpg,B,23700.0,592.5,2027-11-05,20656.68,0,0.0
0557.jpg,RE,36200.0,905.0,2026-10-22,9128.0,1,3790.0
0558.jpg,RE,,,2026-02-22,,0,0.0
0559.jpg,BC,49700.0,1242.5,2021-11-25,12503.0,1,6039.0
0560.jpg,O,46900.0,1172.5,2028-04-22,11803.0,1,4753.0
0561.jpg,O,46100.0,1152.5,2024-12-31,11603.0,1,4356.0
0562.jpg,RE,45200.0,1130.0,2026-03-18,11378.0,1,7953.0
0563.jpg,C,32000.0,800.0,2027-10-15,8078.0,1,9647.0
0564.jpg,RE,37700.0,942.5,2025-09-24,9503.0,1,3607.0
0565.jpg,BB,36300.0,907.5,2028-09-18,9153.0,1,902.0
0566.jpg,O,47100.0,1177.5,2027-01-31,41014.68,0,0.0
0567.jpg,O,42700.0,1067.5,2028-04-28,37186.68,0,0.0
0568.jpg,BC,30000.0,750.0,2028-04-12,7578.0,1,1017.0
0569.jpg,BC,27000.0,675.0,2028-07-10,6828.0,1,3105.0
0570.jpg,C,26500.0,662.5,2022-01-11,6703.0,1,5167.0
0571.jpg,BQ,48000.0,1200.0,2028-04-13,12078.0,1,611.0
0572.jpg,DA,40800.0,1020.0,2028-01-27,10278.0,1,835.0
0573.jpg,A,31600.0,790.0,2026-09-24,7978.0,1,372.0
0574.jpg,C,32700.0,817.5,2026-04-30,8253.0,1,459.0
0575.jpg,B,33500.0,837.5,2022-01-03,8453.0,1,10554.0
0576.jpg,C,27900.0,697.5,2024-07-31,7053.0,1,8549.0
0577.jpg,B,46900.0,1172.5,2024-03-31,11803.0,1,4569.0
0578.jpg,BB,50800.0,1270.0,2028-02-17,12778.0,1,4436.0
0579.jpg,DA,31200.0,780.0,2022-10-18,7878.0,1,9355.0
0580.jpg,C,29400.0,735.0,2022-07-17,7428.0,1,347.0
0581.jpg,A,48300.0,1207.5,2026-08-27,12153.0,1,182.0
0582.jpg,BQ,34900.0,872.5,2022-02-22,8803.0,1,7675.0
0583.jpg,DA,31700.0,792.5,2027-01-11,8003.0,1,411.0
0584.jpg,AA,31200.0,780.0,2024-05-01,7878.0,1,3739.0
0585.jpg,BC,25200.0,630.0,2028-02-22,6378.0,1,7831.0
0586.jpg,BQ,22900.0,572.5,2028-02-06,5803.0,1,4527.0
0587.jpg,BQ,41300.0,1032.5,2024-08-29,10403.0,1,232.0
0588.jpg,BQ,50300.0,1257.5,2027-12-01,12653.0,1,2695.0
0589.jpg,AC,37000.0,925.0,2022-01-03,9328.0,1,2504.0
0590.jpg,BQ,25900.0,647.5,2026-12-19,6553.0,1,9682.0
0591.jpg,BB,25000.0,625.0,2024-06-06,6328.0,1,841.0
0592.jpg,B,22700.0,567.5,2022-03-20,5753.0,1,1258.0
0593.jpg,AC,,,2022-06-16,,1,611.0
0594.jpg,C,,,2024-01-20,,1,4599.0
0595.jpg,BB,29500.0,737.5,2025-04-15,7453.0,1,5065.0
0596.jpg,BQ,43400.0,1085.0,2022-06-16,10928.0,1,3960.0
0597.jpg,DA,46600.0,1165.0,2025-11-21,11728.0,1,4974.0
0598.jpg,AC,46000.0,1150.0,2028-05-10,11578.0,1,938.0
0599.jpg,DA,26600.0,665.0,2024-04-19,6728.0,1,6154.0
0600.jpg,B,53500.0,1337.5,2025-10-08,13453.0,1,714.0
0601.jpg,O,27500.0,687.5,2023-08-16,6953.0,1,3834.0
0602.jpg,BB,27400.0,685.0,2025-03-07,6928.0,1,8022.0
0603.jpg,AC,23100.0,577.5,2022-07-23,20134.68,0,0.0
0604.jpg,C,22700.0,567.5,2022-06-07,5753.0,1,5703.0
0605.jpg,DA,30600.0,765.0,2022-09-17,7728.0,1,567.0
0606.jpg,BQ,50100.0,1252.5,2023-12-08,12603.0,1,7618.0
0607.jpg,B,38600.0,965.0,2023-11-21,9728.0,1,500.0
0608.jpg,BB,,,2023-06-02,,1,8562.0
0609.jpg,C,,,2021-12-18,,1,7168.0
0610.jpg,AA,31100.0,777.5,2022-08-30,7853.0,1,6995.0
0611.jpg,O,24000.0,600.0,2022-03-01,6078.0,1,7287.0
0612.jpg,RE,47900.0,1197.5,2028-07-30,12053.0,1,6356.0
0613.jpg,BB,42000.0,1050.0,2023-04-17,10578.0,1,3958.0
0614.jpg,BQ,22600.0,565.0,2028-05-22,5728.0,1,6451.0
0615.jpg,RE,28600.0,715.0,2028-02-29,7228.0,1,4854.0
0616.jpg,RE,35900.0,897.5,2028-03-14,9053.0,1,6347.0
0617.jpg,AA,50300.0,1257.5,2028-02-05,43798.68,0,0.0
0618.jpg,AC,25900.0,647.5,2026-05-24,6553.0,1,5673.0
0619.jpg,C,45600.0,1140.0,2026-10-17,11478.0,1,4112.0
0620.jpg,BC,52400.0,1310.0,2026-06-30,13178.0,1,10495.0
0621.jpg,O,53400.0,1335.0,2023-04-15,46495.68,0,0.0
0622.jpg,DA,25400.0,635.0,2025-04-01,6428.0,1,7931.0
0623.jpg,C,33400.0,835.0,2026-09-20,8428.0,1,486.0
0624.jpg,A,46300.0,1157.5,2024-04-15,11653.0,1,8603.0
0625.jpg,BB,24700.0,617.5,2022-07-21,6253.0,1,6294.0
0626.jpg,RE,53200.0,1330.0,2024-07-16,13378.0,1,5265.0
0627.jpg,RE,,,2023-12-13,,0,0.0
0628.jpg,AA,49500.0,1237.5,2028-09-16,12453.0,1,7762.0
0629.jpg,C,35500.0,887.5,2028-09-24,8953.0,1,100.0
0630.jpg,A,33400.0,835.0,2025-08-31,8428.0,1,4261.0
0631.jpg,AA,48400.0,1210.0,2027-12-24,12178.0,1,567.0
0632.jpg,BB,36000.0,900.0,2027-10-26,9078.0,1,455.0
0633.jpg,B,50200.0,1255.0,2027-05-06,12628.0,1,3292.0
0634.jpg,BB,30100.0,752.5,2021-11-24,7603.0,1,3467.0
0635.jpg,BB,38600.0,965.0,2023-07-07,9728.0,1,6454.0
0636.jpg,BQ,50600.0,1265.0,2027-03-23,12728.0,1,2337.0
0637.jpg,B,26300.0,657.5,2025-07-01,22918.68,0,0.0
0638.jpg,C,28500.0,712.5,2022-09-24,24832.68,0,0.0
0639.jpg,BC,28800.0,720.0,2028-11-23,7278.0,1,4746.0
0640.jpg,RE,,,2026-08-23,,1,5725.0
0641.jpg,O,,,2028-01-31,,1,-999.0
0642.jpg,B,39700.0,992.5,2024-03-12,34576.68,0,0.0
0643.jpg,A,26700.0,667.5,2024-03-16,6753.0,1,3297.0
0644.jpg,B,40400.0,1010.0,2022-07-09,10178.0,1,8384.0
0645.jpg,DA,46600.0,1165.0,2024-03-22,11728.0,1,344.0
0646.jpg,A,37400.0,935.0,2022-01-10,9428.0,1,5113.0
0647.jpg,AA,46500.0,1162.5,2022-12-23,11703.0,1,6715.0
0648.jpg,BC,36800.0,920.0,2022-01-07,9278.0,1,300.0
0649.jpg,DA,40800.0,1020.0,2026-02-25,10278.0,1,200.0
0650.jpg,A,48400.0,1210.0,2028-07-31,12178.0,1,1020.0
0651.jpg,BB,23100.0,577.5,2022-09-22,5853.0,1,2458.0
0652.jpg,DA,24600.0,615.0,2028-07-22,6228.0,1,4175.0
0653.jpg,B,49800.0,1245.0,2027-10-01,12528.0,1,617.0
0654.jpg,AA,29300.0,732.5,2028-09-03,7403.0,1,7944.0
0655.jpg,B,46200.0,1155.0,2025-01-24,11628.0,1,6410.0
0656.jpg,RE,24100.0,602.5,2026-09-09,6103.0,1,4755.0
0657.jpg,BB,41500.0,1037.5,2023-06-09,10453.0,1,5716.0
0658.jpg,RE,27500.0,687.5,2026-08-15,6953.0,1,3330.0
0659.jpg,A,52600.0,1315.0,2028-01-03,13228.0,1,3060.0
0660.jpg,BB,36900.0,922.5,2022-06-28,9303.0,1,953.0
0661.jpg,BQ,45000.0,1125.0,2025-01-14,11328.0,1,2641.0
0662.jpg,A,39800.0,995.0,2028-03-13,10028.0,1,3429.0
0663.jpg,DA,,,2024-06-24,,1,6409.0
0664.jpg,BC,46400.0,1160.0,2022-04-17,11678.0,1,6278.0
0665.jpg,AC,39600.0,990.0,2023-11-15,9978.0,1,6838.0
0666.jpg,RE,45200.0,1130.0,2027-01-31,11378.0,1,3531.0
0667.jpg,B,45900.0,1147.5,2025-09-17,11553.0,1,3221.0
0668.jpg,BC,27800.0,695.0,2027-11-21,7028.0,1,6526.0
0669.jpg,O,47700.0,1192.5,2028-04-06,12003.0,1,6326.0
0670.jpg,A,27300.0,682.5,2027-12-19,6903.0,1,4962.0
0671.jpg,C,37500.0,937.5,2027-10-26,9453.0,1,6228.0
0672.jpg,BC,45800.0,1145.0,2025-09-21,11528.0,1,8058.0
0673.jpg,B,39400.0,985.0,2026-04-29,9928.0,1,625.0
0674.jpg,B,52000.0,1300.0,2022-07-01,13078.0,1,639.0
0675.jpg,RE,50000.0,1250.0,2028-01-03,12578.0,1,9532.0
0676.jpg,A,30800.0,770.0,2024-03-30,7778.0,1,4345.0
0677.jpg,AC,24500.0,612.5,2027-01-05,6203.0,1,8638.0
0678.jpg,BB,35100.0,877.5,2022-10-30,8853.0,1,3303.0
0679.jpg,BQ,24300.0,607.5,2027-10-03,6153.0,1,4071.0
0680.jpg,B,43300.0,1082.5,2025-03-20,10903.0,1,3293.0
0681.jpg,C,33200.0,830.0,2026-04-26,8378.0,1,3617.0
0682.jpg,A,50400.0,1260.0,2028-04-13,12678.0,1,5326.0
0683.jpg,O,26600.0,665.0,2024-02-24,6728.0,1,2926.0
0684.jpg,C,34500.0,862.5,2024-06-20,8703.0,1,3010.0
0685.jpg,AC,32500.0,812.5,2023-10-11,8203.0,1,6780.0
0686.jpg,C,47100.0,1177.5,2028-05-18,11853.0,1,3065.0
0687.jpg,O,46200.0,1155.0,2025-03-13,11628.0,1,3615.0
0688.jpg,RE,39100.0,977.5,2024-09-08,9853.0,1,8277.0
0689.jpg,AC,27300.0,682.5,2028-03-25,6903.0,1,2353.0
0690.jpg,O,33400.0,835.0,2023-08-07,8428.0,1,4996.0
0691.jpg,BB,28000.0,700.0,2024-05-23,7078.0,1,3928.0
0692.jpg,C,50300.0,1257.5,2022-06-17,12653.0,1,9170.0
0693.jpg,AA,24600.0,615.0,2021-11-15,6228.0,1,3423.0
0694.jpg,AC,24600.0,615.0,2027-03-14,6228.0,1,3445.0
0695.jpg,O,36100.0,902.5,2028-02-18,9103.0,1,4434.0
0696.jpg,BB,24800.0,620.0,2023-07-09,6278.0,1,5770.0
0697.jpg,A,37300.0,932.5,2024-12-06,9403.0,1,5463.0
0698.jpg,C,50800.0,1270.0,2027-03-09,44233.68,0,0.0
0699.jpg,DA,41200.0,1030.0,2028-09-05,10378.0,1,3450.0
0700.jpg,B,23000.0,575.0,2028-10-13,5828.0,1,1743.0
0701.jpg,A,48600.0,1215.0,2025-12-18,12228.0,1,5389.0
0702.jpg,AC,40500.0,1012.5,2023-04-06,10203.0,1,5407.0
0703.jpg,DA,43400.0,1085.0,2025-04-17,10928.0,1,3090.0
0704.jpg,B,51800.0,1295.0,2026-06-06,13028.0,1,5987.0
0705.jpg,O,34300.0,857.5,2022-12-27,8653.0,1,990.0
0706.jpg,DA,,,2024-01-14,,1,5553.0
0707.jpg,B,26100.0,652.5,2026-08-20,6603.0,1,499.0
0708.jpg,B,28000.0,700.0,2028-06-12,7078.0,1,7371.0
0709.jpg,BQ,25100.0,627.5,2028-03-23,6353.0,1,558.0
0710.jpg,AC,24300.0,607.5,2026-10-09,6153.0,1,3154.0
0711.jpg,O,45200.0,1130.0,2022-10-05,11378.0,1,8032.0
0712.jpg,BB,39300.0,982.5,2023-09-20,9903.0,1,4204.0
0713.jpg,C,39200.0,980.0,2027-08-27,9878.0,1,5773.0
0714.jpg,O,46100.0,1152.5,2027-04-15,11603.0,1,6394.0
0715.jpg,A,41500.0,1037.5,2024-06-23,10453.0,1,2552.0
0716.jpg,BB,32800.0,820.0,2026-09-01,8278.0,1,4531.0
0717.jpg,BB,52400.0,1310.0,2022-04-19,13178.0,1,6539.0
0718.jpg,BQ,32900.0,822.5,2026-05-08,8303.0,1,7020.0
0719.jpg,AC,,,2025-11-06,,1,7016.0
0720.jpg,AA,39900.0,997.5,2022-07-18,10053.0,1,351.0
0721.jpg,BB,44000.0,1100.0,2023-08-04,11078.0,1,4650.0
0722.jpg,BC,51400.0,1285.0,2028-03-24,12928.0,1,515.0
0723.jpg,AA,46400.0,1160.0,2023-12-21,11678.0,1,494.0
0724.jpg,B,48700.0,1217.5,2024-12-17,12253.0,1,3608.0
0725.jpg,BQ,49500.0,1237.5,2024-03-17,12453.0,1,7056.0
0726.jpg,O,53200.0,1330.0,2024-12-27,13378.0,1,6787.0
0727.jpg,BC,31700.0,792.5,2023-09-02,8003.0,1,1000.0
0728.jpg,B,11100.0,277.5,2027-12-06,2853.0,1,422.0
0729.jpg,A,23500.0,587.5,2022-01-24,5953.0,1,453.0
0730.jpg,BQ,,,2023-05-14,,1,9353.0
0731.jpg,B,37700.0,942.5,2026-12-04,9503.0,1,7508.0
0732.jpg,BB,46100.0,1152.5,2024-09-23,11603.0,1,7119.0
0733.jpg,AC,26200.0,655.0,2024-11-23,6628.0,1,8419.0
0734.jpg,BB,32000.0,800.0,2023-09-01,8078.0,1,
0735.jpg,AA,,,2028-12-03,,1,2450.0
0736.jpg,RE,53100.0,1327.5,2026-09-26,13353.0,1,507.0
0737.jpg,B,44600.0,1115.0,2028-07-21,11228.0,1,5858.0
0738.jpg,DA,36900.0,922.5,2022-01-30,9303.0,1,3369.0
0739.jpg,RE,49400.0,1235.0,2026-05-28,12428.0,1,5810.0
0740.jpg,AC,24900.0,622.5,2028-02-01,6303.0,1,9903.0
0741.jpg,C,46300.0,1157.5,2027-10-13,11653.0,1,3182.0
0742.jpg,BQ,46800.0,1170.0,2027-11-07,11778.0,1,9177.0
0743.jpg,A,42300.0,1057.5,2028-03-05,10653.0,1,9300.0
0744.jpg,AA,37400.0,935.0,2027-07-14,9428.0,1,4796.0
0745.jpg,BB,42700.0,1067.5,2023-10-25,10753.0,1,6320.0
0746.jpg,O,42800.0,1070.0,2022-10-13,10778.0,1,4046.0
0747.jpg,AC,32000.0,800.0,2026-11-05,8078.0,1,1864.0
0748.jpg,BB,45500.0,1137.5,2023-03-07,11453.0,1,3748.0
0749.jpg,AA,44600.0,1115.0,2024-03-14,11228.0,1,590.0
